"Mes","A�o","Estado Origen","Estado Destino","Ciudad Origen","Ciudad Destino","Compañia Transportadora","Tipo de Transporte","Tipo de combustible usado","Tipo de Movimiento","Costo(Pesos)","Carga Maxima(TON)","Rendimiento por litro","Costo del diesel","Tiempo en Transito"
"Septiembre",2014,"QO","AG","QUERETARO","AGUASCALIENTES","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7623.38",22,2.55,"$13.61",6
"Septiembre",2014,"PL","QO","HUEJOTZINGO","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$8495.92",22,2.55,"$13.61",4
"Septiembre",2014,"EM","QO","TLALNEPANTLA","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5598.48",22,2.55,"$13.61",4
"Septiembre",2014,"HG","EM","TAZYUCA ","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$3694.04",22,2.55,"$13.61",3
"Septiembre",2014,"QO","EM","QUERETARO","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5606.91",22,2.55,"$13.61",4
"Septiembre",2014,"EM","HG","TLALNEPANTLA","TAZYUCA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5388.10",22,2.55,"$13.61",3
"Septiembre",2014,"QO","EM","QUERETARO","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6915.88",22,2.55,"$13.61",4
"Septiembre",2014,"EM","NL","TLALNEPANTLA","MONTERREY","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$14682.00",22,2.55,"$13.61",16
"Septiembre",2014,"EM","NL","TOLUCA","MONTERREY","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11828.34",22,2.55,"$13.61",16
"Octubre",2014,"EM","CS","TLALNEPANTLA","TUXTLA GUTIERREZ","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$24492.72",22,2.55,"$13.72",18
"Octubre",2014,"EM","QO","TLALNEPANTLA","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6483.94",22,2.55,"$13.72",4
"Octubre",2014,"CO","PL","SALTILLO","PUEBLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$18887.67",22,2.55,"$13.72",15
"Octubre",2014,"EM","PL","TLALNEPANTLA","PUEBLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6502.51",22,2.55,"$13.72",5
"Octubre",2014,"EM","EM","TLALNEPANTLA","TOLUCA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6078.70",22,2.55,"$13.72",3
"Octubre",2014,"EM","EM","TLALNEPANTLA","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$2406.42",22,2.55,"$13.72",2
"Octubre",2014,"SP","GT","SAN LUIS POTOSI","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$7244.80",22,2.55,"$13.72",3
"Octubre",2014,"EM","GT","TOLUCA","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11420.82",22,2.55,"$13.72",6
"Octubre",2014,"EM","GT","TOLUCA","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11267.77",22,2.55,"$13.72",6
"Octubre",2014,"QO","GT","QUERETARO","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5242.90",22,2.55,"$13.72",5
"Octubre",2014,"GT","GT","SAN JOSE ITURBIDE","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5560.79",22,2.55,"$13.72",4
"Octubre",2014,"GT","CO","SILAO","SALTILLO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$18631.89",22,2.55,"$13.72",16
"Octubre",2014,"HG","SP","TAZYUCA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$12054.82",22,2.55,"$13.72",6
"Octubre",2014,"GT","SP","CELAYA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$10558.11",22,2.55,"$13.72",5
"Octubre",2014,"TL","SP","TLAXCALA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$12596.70",22,2.55,"$13.72",8
"Octubre",2014,"QO","SP","QUERETARO","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6108.79",22,2.55,"$13.72",4
"Octubre",2014,"PL","SP","PUEBLA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$16260.49",22,2.55,"$13.72",7
"Octubre",2014,"SP","EM","SAN LUIS POTOSI","TOLUCA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$13317.14",22,2.55,"$13.72",6
"Octubre",2014,"QO","TL","QUERETARO","XALOSTOC ","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$8617.64",22,2.55,"$13.72",4
"Octubre",2014,"QO","AG","QUERETARO","AGUASCALIENTES","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7623.38",22,2.55,"$13.72",6
"Octubre",2014,"PL","QO","HUEJOTZINGO","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$8495.92",22,2.55,"$13.72",4
"Octubre",2014,"EM","QO","TLALNEPANTLA","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5598.48",22,2.55,"$13.72",4
"Octubre",2014,"HG","EM","TAZYUCA ","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$3694.04",22,2.55,"$13.72",3
"Octubre",2014,"QO","EM","QUERETARO","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5606.91",22,2.55,"$13.72",4
"Octubre",2014,"EM","HG","TLALNEPANTLA","TAZYUCA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5388.10",22,2.55,"$13.72",3
"Octubre",2014,"QO","EM","QUERETARO","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6915.88",22,2.55,"$13.72",4
"Octubre",2014,"EM","NL","TLALNEPANTLA","MONTERREY","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$14682.00",22,2.55,"$13.72",16
"Octubre",2014,"EM","NL","TOLUCA","MONTERREY","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11828.34",22,2.55,"$13.72",16
"Noviembre",2014,"EM","CS","TLALNEPANTLA","TUXTLA GUTIERREZ","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$24492.72",22,2.55,"$13.83",18
"Noviembre",2014,"EM","QO","TLALNEPANTLA","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6483.94",22,2.55,"$13.83",4
"Noviembre",2014,"CO","PL","SALTILLO","PUEBLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$18887.67",22,2.55,"$13.83",15
"Noviembre",2014,"EM","PL","TLALNEPANTLA","PUEBLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6502.51",22,2.55,"$13.83",5
"Noviembre",2014,"EM","EM","TLALNEPANTLA","TOLUCA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6078.70",22,2.55,"$13.83",3
"Noviembre",2014,"EM","EM","TLALNEPANTLA","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$2406.42",22,2.55,"$13.83",2
"Noviembre",2014,"SP","GT","SAN LUIS POTOSI","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$7244.80",22,2.55,"$13.83",3
"Noviembre",2014,"EM","GT","TOLUCA","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11420.82",22,2.55,"$13.83",6
"Noviembre",2014,"EM","GT","TOLUCA","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11267.77",22,2.55,"$13.83",6
"Noviembre",2014,"QO","GT","QUERETARO","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5242.90",22,2.55,"$13.83",5
"Noviembre",2014,"GT","GT","SAN JOSE ITURBIDE","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5560.79",22,2.55,"$13.83",4
"Noviembre",2014,"GT","CO","SILAO","SALTILLO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$18631.89",22,2.55,"$13.83",16
"Noviembre",2014,"HG","SP","TAZYUCA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$12054.82",22,2.55,"$13.83",6
"Noviembre",2014,"GT","SP","CELAYA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$10558.11",22,2.55,"$13.83",5
"Noviembre",2014,"TL","SP","TLAXCALA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$12596.70",22,2.55,"$13.83",8
"Noviembre",2014,"QO","SP","QUERETARO","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6108.79",22,2.55,"$13.83",4
"Noviembre",2014,"PL","SP","PUEBLA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$16260.49",22,2.55,"$13.83",7
"Noviembre",2014,"SP","EM","SAN LUIS POTOSI","TOLUCA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$13317.14",22,2.55,"$13.83",6
"Noviembre",2014,"QO","TL","QUERETARO","XALOSTOC ","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$8617.64",22,2.55,"$13.83",4
"Noviembre",2014,"QO","AG","QUERETARO","AGUASCALIENTES","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7623.38",22,2.55,"$13.83",6
"Noviembre",2014,"PL","QO","HUEJOTZINGO","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$8495.92",22,2.55,"$13.83",4
"Noviembre",2014,"EM","QO","TLALNEPANTLA","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5598.48",22,2.55,"$13.83",4
"Noviembre",2014,"HG","EM","TAZYUCA ","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$3694.04",22,2.55,"$13.83",3
"Noviembre",2014,"QO","EM","QUERETARO","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5606.91",22,2.55,"$13.83",4
"Noviembre",2014,"EM","HG","TLALNEPANTLA","TAZYUCA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5388.10",22,2.55,"$13.83",3
"Noviembre",2014,"QO","EM","QUERETARO","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6915.88",22,2.55,"$13.83",4
"Noviembre",2014,"EM","NL","TLALNEPANTLA","MONTERREY","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$14682.00",22,2.55,"$13.83",16
"Noviembre",2014,"EM","NL","TOLUCA","MONTERREY","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11828.34",22,2.55,"$13.83",16
"Diciembre",2014,"EM","CS","TLALNEPANTLA","TUXTLA GUTIERREZ","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$24492.72",22,2.55,"$13.94",18
"Diciembre",2014,"EM","QO","TLALNEPANTLA","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6483.94",22,2.55,"$13.94",4
"Diciembre",2014,"CO","PL","SALTILLO","PUEBLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$18887.67",22,2.55,"$13.94",15
"Diciembre",2014,"EM","PL","TLALNEPANTLA","PUEBLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6502.51",22,2.55,"$13.94",5
"Diciembre",2014,"EM","EM","TLALNEPANTLA","TOLUCA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6078.70",22,2.55,"$13.94",3
"Diciembre",2014,"EM","EM","TLALNEPANTLA","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$2406.42",22,2.55,"$13.94",2
"Diciembre",2014,"SP","GT","SAN LUIS POTOSI","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$7244.80",22,2.55,"$13.94",3
"Diciembre",2014,"EM","GT","TOLUCA","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11420.82",22,2.55,"$13.94",6
"Diciembre",2014,"EM","GT","TOLUCA","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11267.77",22,2.55,"$13.94",6
"Diciembre",2014,"QO","GT","QUERETARO","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5242.90",22,2.55,"$13.94",5
"Diciembre",2014,"GT","GT","SAN JOSE ITURBIDE","SILAO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5560.79",22,2.55,"$13.94",4
"Diciembre",2014,"GT","CO","SILAO","SALTILLO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$18631.89",22,2.55,"$13.94",16
"Diciembre",2014,"HG","SP","TAZYUCA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$12054.82",22,2.55,"$13.94",6
"Diciembre",2014,"GT","SP","CELAYA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$10558.11",22,2.55,"$13.94",5
"Diciembre",2014,"TL","SP","TLAXCALA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$12596.70",22,2.55,"$13.94",8
"Diciembre",2014,"QO","SP","QUERETARO","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6108.79",22,2.55,"$13.94",4
"Diciembre",2014,"PL","SP","PUEBLA","SAN LUIS POTOSI","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$16260.49",22,2.55,"$13.94",7
"Diciembre",2014,"SP","EM","SAN LUIS POTOSI","TOLUCA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$13317.14",22,2.55,"$13.94",6
"Diciembre",2014,"QO","TL","QUERETARO","XALOSTOC ","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$8617.64",22,2.55,"$13.94",4
"Diciembre",2014,"QO","AG","QUERETARO","AGUASCALIENTES","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7623.38",22,2.55,"$13.94",6
"Diciembre",2014,"PL","QO","HUEJOTZINGO","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$8495.92",22,2.55,"$13.94",4
"Diciembre",2014,"EM","QO","TLALNEPANTLA","QUERETARO","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5598.48",22,2.55,"$13.94",4
"Diciembre",2014,"HG","EM","TAZYUCA ","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$3694.04",22,2.55,"$13.94",3
"Diciembre",2014,"QO","EM","QUERETARO","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5606.91",22,2.55,"$13.94",4
"Diciembre",2014,"EM","HG","TLALNEPANTLA","TAZYUCA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5388.10",22,2.55,"$13.94",3
"Diciembre",2014,"QO","EM","QUERETARO","TLALNEPANTLA","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6915.88",22,2.55,"$13.94",4
"Diciembre",2014,"EM","NL","TLALNEPANTLA","MONTERREY","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$14682.00",22,2.55,"$13.94",16
"Diciembre",2014,"EM","NL","TOLUCA","MONTERREY","INTLOGIS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11828.34",22,2.55,"$13.94",16
"Noviembre",2014,"NL","SP","APODACA","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10780.00",22,2.55,"$13.83",8
"Noviembre",2014,"TM","SP","NUEVO LAREDO","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10780.00",22,2.55,"$13.83",15
"Noviembre",2014,"TM","DF","NUEVO LAREDO","CIUDAD DE MEXICO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$16380.00",22,2.55,"$13.83",26
"Noviembre",2014,"TM","SP","NUEVO LAREDO","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10220.00",22,2.55,"$13.83",15
"Noviembre",2014,"TM","NL","NUEVO LAREDO","APODACA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4620.00",22,2.55,"$13.83",4
"Noviembre",2014,"TM","JC","NUEVO LAREDO","GUADALAJARA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$15680.00",22,2.55,"$13.83",18
"Noviembre",2014,"TM","NL","NUEVO LAREDO","APODACA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4350.00",22,2.55,"$13.83",4
"Noviembre",2014,"TM","SP","NUEVO LAREDO","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$9870.00",22,2.55,"$13.83",15
"Noviembre",2014,"TM","CO","NUEVO LAREDO","ARTEAGA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7980.00",22,2.55,"$13.83",6
"Noviembre",2014,"NL","TM","APODACA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4620.00",22,2.55,"$13.83",4
"Noviembre",2014,"CO","TM","SALTILLO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5180.00",22,2.55,"$13.83",6
"Noviembre",2014,"CO","TM","ARTEAGA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$6580.00",22,2.55,"$13.83",6
"Noviembre",2014,"CO","TM","ARTEAGA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7980.00",22,2.55,"$13.83",6
"Noviembre",2014,"CO","TM","ARTEAGA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$9380.00",22,2.55,"$13.83",6
"Noviembre",2014,"EM","TM","CUAUTITLAN IZCALLI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$16380.00",22,2.55,"$13.83",24
"Noviembre",2014,"EM","TM","ECATEPEC","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$16380.00",22,2.55,"$13.83",24
"Noviembre",2014,"DG","TM","GOMEZ PALACIO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$19180.00",22,2.55,"$13.83",12
"Noviembre",2014,"QO","TM","QUERETARO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$13580.00",22,2.55,"$13.83",16
"Noviembre",2014,"NL","TM","APODACA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4480.00",22,2.55,"$13.83",4
"Noviembre",2014,"NL","TM","APODACA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4270.00",22,2.55,"$13.83",4
"Noviembre",2014,"NL","TM","APODACA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4620.00",22,2.55,"$13.83",4
"Noviembre",2014,"NL","TM","GARCIA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4480.00",22,2.55,"$13.83",4
"Noviembre",2014,"NL","TM","SANTA CATARINA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4620.00",22,2.55,"$13.83",4
"Noviembre",2014,"QO","TM","SAN JUAN DEL RIO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$13580.00",22,2.55,"$13.83",16
"Noviembre",2014,"SP","TM","SAN LUIS POTOSI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10780.00",22,2.55,"$13.83",16
"Noviembre",2014,"SP","TM","SAN LUIS POTOSI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10360.00",22,2.55,"$13.83",16
"Noviembre",2014,"SP","TM","SAN LUIS POTOSI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10080.00",22,2.55,"$13.83",16
"Noviembre",2014,"TM","TM","NUEVO LAREDO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$2380.00",22,2.55,"$13.83",1
"Noviembre",2014,"CO","NL","RAMOS ARIZPE","GARCIA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$3200.00",22,2.55,"$13.83",2
"Noviembre",2014,"CO","NL","RAMOS ARIZPE","APODACA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$3200.00",22,2.55,"$13.83",2
"Noviembre",2014,"NL","CO","APODACA","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$3200.00",22,2.55,"$13.83",2
"Noviembre",2014,"SP","CO","SAN LUIS POTOSI","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$10200.00",22,2.55,"$13.83",7
"Noviembre",2014,"CO","TM","RAMOS ARIZPE","REYNOSA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$8900.00",22,2.55,"$13.83",6
"Noviembre",2014,"CO","CO","SALTILLO","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$2350.00",22,2.55,"$13.83",1
"Noviembre",2014,"HG","SP","PACHUCA","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10150.00",22,2.55,"$13.83",7
"Noviembre",2014,"SR","SP","HERMOSILLO","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$36250.00",22,2.55,"$13.83",48
"Noviembre",2014,"VZ","SP","VERACRUZ","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$9425.00",22,2.55,"$13.83",12
"Noviembre",2014,"ZS","SP","FRESNILLO","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$6090.00",22,2.55,"$13.83",4
"Noviembre",2014,"AG","SP","AGUASCALIENTES","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5075.00",22,2.55,"$13.83",4
"Noviembre",2014,"NL","SP","APODACA","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10875.00",22,2.55,"$13.83",9
"Noviembre",2014,"TM","SP","REYNOSA","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$18125.00",22,2.55,"$13.83",12
"Noviembre",2014,"EM","SP","TOLUCA","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$9425.00",22,2.55,"$13.83",5
"Noviembre",2014,"GT","SP","SILAO","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4640.00",22,2.55,"$13.83",4
"Noviembre",2014,"JC","SP","TLAJOMULCO DE ZUNIGA","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10875.00",22,2.55,"$13.83",6
"Noviembre",2014,"PL","SP","CUAUTLANCINGO","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11600.00",22,2.55,"$13.83",10
"Noviembre",2014,"QO","SP","EL MARQUES","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4640.00",22,2.55,"$13.83",4
"Noviembre",2014,"TM","SP","NUEVO LAREDO","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11817.50",22,2.55,"$13.83",15
"Noviembre",2014,"CH","SP","CHIHUAHUA","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$26100.00",22,2.55,"$13.83",24
"Noviembre",2014,"HG","SP","PACHUCA","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$13775.00",22,2.55,"$13.83",7
"Noviembre",2014,"SR","SP","HERMOSILLO","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$50750.00",22,2.55,"$13.83",48
"Noviembre",2014,"VZ","SP","VERACRUZ","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$18125.00",22,2.55,"$13.83",18
