Mes,A¤o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa¤ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
Septiembre,2015,CO,PL,RAMOS ARIZPE,PUEBLA,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14000,10,3.5,12.24,20
Septiembre,2015,CO,VZ,RAMOS ARIZPE,VERACRUZ,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14000,10,3.5,12.24,26
Octubre,2015,TM,NL,REYNOSA,MONTERREY,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,8250,22,2.65,12.24,4
Octubre,2015,TM,CO,REYNOSA,RAMOS ARIZPE,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,8250,22,2.65,12.24,6
Octubre,2015,TM,NL,MATAMOROS,MONTERREY,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11250,22,2.65,12.24,6
Octubre,2015,TM,CO,MATAMOROS,RAMOS ARIZPE,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11259,22,2.65,12.24,8
Octubre,2015,CO,TM,RAMOS ARIZPE,MATAMOROS,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,11250,22,2.65,12.24,8
Octubre,2015,CO,CO,RAMOS ARIZPE,TORREON,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,5600,22,2.65,12.24,5
Octubre,2015,TM,CO,REYNOSA,TORREON,ABC AUTOLINEAS,48FT/53FT,Diesel ,Sencillo,14000,22,2.65,12.24,8
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,9750,10,3.5,12.24,11
Octubre,2015,CO,QO,RAMOS ARIZPE,QUERETARO,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,11250,10,3.5,12.24,10
Octubre,2015,CO,PL,RAMOS ARIZPE,PUEBLA,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14000,10,3.5,12.24,20
Octubre,2015,CO,VZ,RAMOS ARIZPE,VERACRUZ,ABC AUTOLINEAS,RABON,Diesel ,Sencillo,14000,10,3.5,12.24,26
