Mes,A�o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa�ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4785,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5162,22,2.65,12.24,6
Marzo,2015,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5684,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5773584,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6640704,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6611.81921145088,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6609.74561145088,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,8565696,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6238.4256,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,8180352,22,2.65,12.24,6
Marzo,2015,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6247284,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5616,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,8565696,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6739.2,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5539,22,2.65,12.24,6
Marzo,2015,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9947,22,2.65,12.24,6
Marzo,2015,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,10614,22,2.65,12.24,6
Marzo,2015,CO,TM,SALTILLO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13947792,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11497.2233785296,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9920.79818787699,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11232,22,2.65,12.24,6
Marzo,2015,CO,TM,RAMOS ARIZPE,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11923.2,22,2.65,12.24,6
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10780,22,2.65,12.24,15
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10220,22,2.65,12.24,15
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9870,22,2.65,12.24,15
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11836.8,22,2.65,12.24,15
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,22464,22,2.65,12.24,15
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12441.6,22,2.65,12.24,15
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12960,22,2.65,12.24,15
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11400,22,2.65,12.24,15
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11272.08,22,2.65,12.24,15
Marzo,2015,SR,GT,HERMOSILLO,LEON,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,44196,22,2.65,12.24,48
Marzo,2015,SR,GT,HERMOSILLO,LEON,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,40800,22,2.65,12.24,48
Marzo,2015,AG,TM,AGUASCALIENTES,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,27201312,22,2.65,12.24,14
Marzo,2015,AG,TM,AGUASCALIENTES,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,17791.2,22,2.65,12.24,14
Marzo,2015,AG,TM,AGUASCALIENTES,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,25488,22,2.65,12.24,14
Marzo,2015,AG,TM,AGUASCALIENTES,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,20736,22,2.65,12.24,14
Marzo,2015,CO,TM,ARTEAGA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,7980,22,2.65,12.24,6
Marzo,2015,CO,TM,ARTEAGA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6580,22,2.65,12.24,6
Marzo,2015,CO,TM,ARTEAGA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9380,22,2.65,12.24,6
Marzo,2015,CO,TM,ARTEAGA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9860,22,2.65,12.24,6
Marzo,2015,AG,SP,AGUASCALIENTES,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5075,22,2.65,12.24,4
Marzo,2015,AG,SP,AGUASCALIENTES,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6090,22,2.65,12.24,4
Marzo,2015,AG,SP,AGUASCALIENTES,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,7042.82490566038,22,2.65,12.24,4
Marzo,2015,AG,SP,AGUASCALIENTES,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6772.70037735849,22,2.65,12.24,4
Marzo,2015,AG,SP,AGUASCALIENTES,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6220.8,22,2.65,12.24,4
Marzo,2015,AG,GT,AGUASCALIENTES,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6120,22,2.65,12.24,3
Marzo,2015,AG,GT,AGUASCALIENTES,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,7800,22,2.65,12.24,3
Marzo,2015,PL,QO,PUEBLA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9088.95740446878,22,2.65,12.24,7
Marzo,2015,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,4164,22,2.65,12.24,2
Marzo,2015,NL,NL,APODACA,APODACA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,1440,22,2.65,12.24,1
Marzo,2015,NL,CH,MONTERREY,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15900,22,2.65,12.24,25
Marzo,2015,NL,CH,MONTERREY,CIUDAD JUAREZ,CARRIER 1,48FT/53FT,Diesel ,Sencillo,14500,22,2.65,12.24,25
Marzo,2015,NL,CH,MONTERREY,CIUDAD JUAREZ,CARRIER 2,48FT/53FT,Diesel ,Sencillo,15000,22,2.65,12.24,25
Marzo,2015,NL,NL,APODACA,COLOMBIA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5529.6,22,2.65,12.24,5
Marzo,2015,NL,NL,APODACA,COLOMBIA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5512.32,22,2.65,12.24,5
Marzo,2015,NL,SP,MONTERREY,SAN LUIS POTOSI,CARRIER 3,48FT/53FT,Diesel ,Sencillo,10780,22,2.65,12.24,9
Marzo,2015,NL,SP,MONTERREY,SAN LUIS POTOSI,CARRIER 1,48FT/53FT,Diesel ,Sencillo,10875,22,2.65,12.24,9
Marzo,2015,NL,SP,MONTERREY,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15950,22,2.65,12.24,9
Marzo,2015,NL,SR,MONTERREY,HERMOSILLO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,50484672,22,2.65,12.24,40
Marzo,2015,NL,SP,MONTERREY,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9600,22,2.65,12.24,9
Marzo,2015,CO,CO,ARTEAGA,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,2400,22,2.65,12.24,1
Marzo,2015,CO,CO,ARTEAGA,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,1860,22,2.65,12.24,1
Marzo,2015,CO,CO,ARTEAGA,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,2075.30059055794,22,2.65,12.24,1
Marzo,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15050,22,2.65,12.24,20
Marzo,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES MON-RO S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12500,22,2.65,12.24,20
Marzo,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15225,22,2.65,12.24,20
Marzo,2015,EM,TM,TOLUCA,NUEVO LAREDO,CARRIER 2,48FT/53FT,Diesel ,Redondo,27700,22,2.65,12.24,20
Marzo,2015,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,16168.7238862321,22,2.65,12.24,20
Marzo,2015,EM,QO,TOLUCA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5418.25564226352,22,2.65,12.24,3
Marzo,2015,EM,QO,TOLUCA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,7324.88676419694,22,2.65,12.24,3
Marzo,2015,EM,QO,TOLUCA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6752.15478018917,22,2.65,12.24,3
Marzo,2015,EM,QO,TOLUCA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6753.15854014599,22,2.65,12.24,3
Marzo,2015,EM,QO,TOLUCA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6134.49249332998,22,2.65,12.24,3
Marzo,2015,EM,QO,TOLUCA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,8736,22,2.65,12.24,3
Marzo,2015,EM,QO,TOLUCA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,7232.65564226352,22,2.65,12.24,3
Marzo,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,9425,22,2.65,12.24,5
Marzo,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,12470,22,2.65,12.24,5
Marzo,2015,EM,SP,TOLUCA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,14860.8,22,2.65,12.24,6
Marzo,2015,GT,TM,CELAYA,NUEVO LAREDO,CARRIER 1,48FT/53FT,Diesel ,Redondo,24360,22,2.65,12.24,20
Marzo,2015,GT,AG,CELAYA,AGUASCALIENTES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11515.2,22,2.65,12.24,4
Marzo,2015,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3615.35773584906,22,2.65,12.24,2
Marzo,2015,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5061.35773584906,22,2.65,12.24,2
Marzo,2015,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,4280.82,22,2.65,12.24,2
Marzo,2015,GT,GT,CELAYA,LEON,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4560,22,2.65,12.24,1
Marzo,2015,TM,DF,NUEVO LAREDO,CIUDAD DE MEXICO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,16380,22,2.65,12.24,22
Marzo,2015,TM,EM,NUEVO LAREDO,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,33696,22,2.65,12.24,20
Marzo,2015,TM,EM,NUEVO LAREDO,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,18144,22,2.65,12.24,20
Marzo,2015,TM,EM,NUEVO LAREDO,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,19101.7196073496,22,2.65,12.24,20
Marzo,2015,TM,EM,NUEVO LAREDO,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,18485.8376541656,22,2.65,12.24,20
Marzo,2015,TM,EM,NUEVO LAREDO,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15600,22,2.65,12.24,20
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11817.5,22,2.65,12.24,15
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21750,22,2.65,12.24,15
Marzo,2015,TM,SP,NUEVO LAREDO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,18632.5,22,2.65,12.24,15
Marzo,2015,TM,TM,NUEVO LAREDO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3283.2,22,2.65,12.24,1
Marzo,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13050,22,2.65,12.24,18
Marzo,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23200,22,2.65,12.24,18
Marzo,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12960,22,2.65,12.24,18
Marzo,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,27648,22,2.65,12.24,18
Marzo,2015,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13478.4,22,2.65,12.24,18
Marzo,2015,TM,GT,NUEVO LAREDO,CELAYA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,18
Marzo,2015,TM,PL,NUEVO LAREDO,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,32000,22,2.65,12.24,20
Marzo,2015,TM,QO,NUEVO LAREDO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15535.4837654166,22,2.65,12.24,16
Marzo,2015,TM,QO,NUEVO LAREDO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12867.76656,22,2.65,12.24,16
Marzo,2015,TM,QO,NUEVO LAREDO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,31104,22,2.65,12.24,16
Marzo,2015,TM,QO,NUEVO LAREDO,QUERETARO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,13500,22,2.65,12.24,16
Marzo,2015,TM,QO,NUEVO LAREDO,QUERETARO,CARRIER 2,48FT/53FT,Diesel ,Sencillo,12600,22,2.65,12.24,16
Marzo,2015,TM,JC,NUEVO LAREDO,GUADALAJARA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15680,22,2.65,12.24,18
Marzo,2015,TM,JC,NUEVO LAREDO,GUADALAJARA,CARRIER 1,48FT/53FT,Diesel ,Sencillo,18750,22,2.65,12.24,18
Marzo,2015,TM,QO,NUEVO LAREDO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15524.9192046313,22,2.65,12.24,16
Marzo,2015,TM,GT,NUEVO LAREDO,CELAYA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,31068,22,2.65,12.24,18
Junio,2015,TM,GT,NUEVO LAREDO,SILAO,CARRIER 4,48FT/53FT,Diesel ,Redondo,26000,22,2.65,12.24,18
Marzo,2015,AG,PL,AGUASCALIENTES,PUEBLA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21360,22,2.65,12.24,12
Marzo,2015,TM,TM,CD. VICTORIA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,14528.4,22,2.65,12.24,16
Marzo,2015,GT,SP,CELAYA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6514.8,22,2.65,12.24,5
Marzo,2015,GT,SP,CELAYA,SAN LUIS POTOSI,CARRIER 1,48FT/53FT,Diesel ,Sencillo,7000,22,2.65,12.24,5
Marzo,2015,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3615.35773584906,22,2.65,12.24,2
Marzo,2015,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5061.35773584906,22,2.65,12.24,2
Marzo,2015,GT,GT,CELAYA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,4280.82,22,2.65,12.24,2
Marzo,2015,GT,QO,CELAYA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,2455,22,2.65,12.24,2
Marzo,2015,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,TRANSPORTES ROBLES LOZOYA S DE RL DE CV,48FT/53FT,Diesel ,SENCILLO,7710,22,2.65,12.24,6
Marzo,2015,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,TRANSPORTES ROBLES LOZOYA S DE RL DE CV,RABON,Diesel ,Sencillo,5880,10,3.5,12.24,5.7
Marzo,2015,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,TRANSPORTES ROBLES LOZOYA S DE RL DE CV,3.5 TON,,Sencillo,5175,3.5,,,5.3
Marzo,2015,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5616,22,2.65,12.24,6
Marzo,2015,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6091.38792,22,2.65,12.24,6
Marzo,2015,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,10496.83248,22,2.65,12.24,6
Marzo,2015,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,10540.8,22,2.65,12.24,6
Marzo,2015,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6098.967324,22,2.65,12.24,6
Marzo,2015,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6098.967324,22,2.65,12.24,6
Marzo,2015,CH,CH,CHIHUAHUA,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,1728.6696,22,2.65,12.24,1
Marzo,2015,CH,CH,CHIHUAHUA,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3457.3392,22,2.65,12.24,1
Marzo,2015,CH,CH,CIUDAD JUAREZ,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5936.995044,22,2.65,12.24,6
Marzo,2015,NL,CH,MONTERREY,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13159.2,22,2.65,12.24,15
Marzo,2015,SP,CH,SAN LUIS POTOSI,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,16813.44,22,2.65,12.24,24
Marzo,2015,SP,CH,SAN LUIS POTOSI,CHIHUAHUA,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15579.65,22,2.65,12.24,24
Marzo,2015,CH,CH,CHIHUAHUA,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,1440,22,2.65,12.24,1
Marzo,2015,QO,CH,QUERETARO,CHIHUAHUA,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,16119.34,22,2.65,12.24,30
Marzo,2015,GT,CH,SILAO,CHIHUAHUA,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15950,22,2.65,12.24,28
Marzo,2015,BJ,CH,MEXICALI,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,41735.46,22,2.65,12.24,28
Marzo,2015,GT,CH,CELAYA,CHIHUAHUA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,21750,22,2.65,12.24,30
Marzo,2015,NL,NL,COLOMBIA,APODACA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT ,Diesel ,Sencillo,5529.6,22,2.65,12.24,4
Marzo,2015,NL,NL,MONTERREY,MONTERREY,REEL WORLD LOGISTICS S.A. DE C.V.,3.5 TON,,Sencillo,1200,3.5,,,1
Marzo,2015,NL,NL,MONTERREY,MONTERREY,REEL WORLD LOGISTICS S.A. DE C.V.,RABON,Diesel ,Sencillo,1800,10,3.5,12.24,1.5
Marzo,2015,NL,NL,MONTERREY,MONTERREY,REEL WORLD LOGISTICS S.A. DE C.V.,48FT/53FT,Diesel ,SENCILLO,2100,22,2.65,12.24,1
Marzo,2015,AG,QO,AGUASCALIENTES,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11050,22,2.65,12.24,4
Marzo,2015,BJ,CH,TIJUANA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,53568,22,2.65,12.24,56
Marzo,2015,BJ,EM,TIJUANA,CUAUTITLAN IZCALLI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,78881,22,2.65,12.24,92
Marzo,2015,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6525,22,2.65,12.24,6
Marzo,2015,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6944.76816655823,22,2.65,12.24,6
Marzo,2015,CH,CH,CHIHUAHUA,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4600,22,2.65,12.24,6
