Mes,A¤o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa¤ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
Octubre,2015,CH,DG,CHIHUAHUA,DURANGO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,14300,22,2.65,12.24,10
Octubre,2015,CH,DG,CHIHUAHUA,DURANGO,CARRIER 2,48FT/53FT,Diesel ,Sencillo,16700,22,2.65,12.24,10
Octubre,2015,CH,DG,CHIHUAHUA,DURANGO,CARRIER 3,48FT/53FT,Diesel ,Sencillo,18300,22,2.65,12.24,10
Octubre,2015,CH,NL,CIUDAD JUAREZ,APODACA,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15505,22,2.65,12.24,18
Octubre,2015,CH,NL,CIUDAD JUAREZ,APODACA,CARRIER 1,48FT/53FT,Diesel ,Sencillo,17500,22,2.65,12.24,18
Octubre,2015,CH,NL,CIUDAD JUAREZ,APODACA,CARRIER 2,48FT/53FT,Diesel ,Sencillo,19000,22,2.65,12.24,18
Octubre,2015,CH,NL,CIUDAD JUAREZ,APODACA,CARRIER 3,48FT/53FT,Diesel ,Sencillo,18350,22,2.65,12.24,18
Octubre,2015,CH,SR,CIUDAD JUAREZ,HERMOSILLO,CARRIER 2,48FT/53FT,Diesel ,Redondo,25920,22,2.65,12.24,18
Octubre,2015,CO,CH,RAMOS ARIZPE,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15100,22,2.65,12.24,26
Octubre,2015,CO,CH,RAMOS ARIZPE,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,17170,22,2.65,12.24,26
Octubre,2015,CO,CH,RAMOS ARIZPE,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12510,22,2.65,12.24,26
Octubre,2015,CO,CH,TORREON,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15000,22,2.65,12.24,14
Octubre,2015,CO,CH,RAMOS ARIZPE,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15272,22,2.65,12.24,26
Octubre,2015,CO,CH,RAMOS ARIZPE,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11000,22,2.65,12.24,26
Octubre,2015,CO,CH,RAMOS ARIZPE,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,15500,22,2.65,12.24,26
Octubre,2015,CO,CH,RAMOS ARIZPE,CIUDAD JUAREZ,CARRIER 1,48FT/53FT,Diesel ,Sencillo,15750,22,2.65,12.24,26
Octubre,2015,CO,CO,TORREON,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,7945,22,2.65,12.24,3
Octubre,2015,CO,CO,CIUDAD ACUÑA,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13873,22,2.65,12.24,4
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15240,22,2.65,12.24,12
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13620,22,2.65,12.24,12
Octubre,2015,CO,GT,RAMOS ARIZPE,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15600,22,2.65,12.24,12
Octubre,2015,CO,NL,CD. FRONTERA,COLOMBIA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,7603,22,2.65,12.24,6
Octubre,2015,CO,NL,DERRAMADERO,APODACA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5724,22,2.65,12.24,2
Octubre,2015,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,18633,22,2.65,12.24,10
Octubre,2015,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12052,22,2.65,12.24,10
Octubre,2015,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,16416,22,2.65,12.24,10
Octubre,2015,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,18144,22,2.65,12.24,10
Octubre,2015,CO,TM,TORREON,NUEVO LAREDO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,12000,22,2.65,12.24,10
Octubre,2015,CO,TM,TORREON,NUEVO LAREDO,CARRIER 2,48FT/53FT,Diesel ,Sencillo,11400,22,2.65,12.24,10
Octubre,2015,CO,TM,TORREON,NUEVO LAREDO,CARRIER 3,48FT/53FT,Diesel ,Sencillo,10000,22,2.65,12.24,10
Octubre,2015,CO,TM,RAMOS ARIZPE,REYNOSA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8900,22,2.65,12.24,6
Octubre,2015,CO,TM,MONCLOVA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,17751,22,2.65,12.24,12
Octubre,2015,CO,TM,PIEDRAS NEGRAS,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,7070,22,2.65,12.24,5
Octubre,2015,CO,TM,PIEDRAS NEGRAS,NUEVO LAREDO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,5100,22,2.65,12.24,5
Octubre,2015,DF,CH,CIUDAD DE MEXICO,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,33400,22,2.65,12.24,40
Octubre,2015,DF,CO,CIUDAD DE MEXICO,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21600,22,2.65,12.24,18
Octubre,2015,DF,GT,CIUDAD DE MEXICO,IRAPUATO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,10560,22,2.65,12.24,8
Octubre,2015,DF,SP,COYOACAN,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,12000,22,2.65,12.24,8
Octubre,2015,DF,SP,CIUDAD DE MEXICO,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,12040,22,2.65,12.24,8
Octubre,2015,DG,CH,DURANGO,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14800,22,2.65,12.24,19
Octubre,2015,DG,CH,DURANGO,CIUDAD JUAREZ,TRANSPORTES INDUSTRIALES VITA S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14100,22,2.65,12.24,19
Octubre,2015,DG,SP,DURANGO,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13050,22,2.65,12.24,12
Octubre,2015,DG,SP,DURANGO,VILLA DE REYES,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21650,22,2.65,12.24,12
Octubre,2015,DG,TM,GOMEZ PALACIO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,19180,22,2.65,12.24,12
Octubre,2015,DG,TM,DURANGO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,27043,22,2.65,12.24,13
Octubre,2015,DG,TM,GOMEZ PALACIO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,16990,22,2.65,12.24,12
Octubre,2015,DG,TM,GOMEZ PALACIO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13824,22,2.65,12.24,12
Octubre,2015,DG,CH,DURANGO,CIUDAD JUAREZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,33000,22,2.65,12.24,19
Octubre,2015,EM,GT,TOLUCA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,16529,22,2.65,12.24,6
Octubre,2015,EM,GT,TOLUCA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,12993,22,2.65,12.24,6
Octubre,2015,EM,GT,TOLUCA,SILAO,CARRIER 1,48FT/53FT,Diesel ,Redondo,12500,22,2.65,12.24,6
Octubre,2015,EM,VZ,TOLUCA,VERACRUZ,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,14700,22,2.65,12.24,8
Octubre,2015,EM,VZ,TOLUCA,VERACRUZ,CARRIER 1,48FT/53FT,Diesel ,Redondo,15570,22,2.65,12.24,8
Octubre,2015,EM,VZ,TOLUCA,VERACRUZ,CARRIER 2,48FT/53FT,Diesel ,Redondo,14630,22,2.65,12.24,8
Octubre,2015,GT,EM,IRAPUATO,CUAUTITLAN IZCALLI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11815,22,2.65,12.24,6
Octubre,2015,GT,EM,CELAYA,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8760,22,2.65,12.24,4
Octubre,2015,GT,EM,IRAPUATO,CUAUTITLAN IZCALLI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,11815,22,2.65,12.24,6
Octubre,2015,GT,EM,CELAYA,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8760,22,2.65,12.24,4
Octubre,2015,GT,EM,IRAPUATO,CUAUTITLAN IZCALLI,CARRIER 1,48FT/53FT,Diesel ,Redondo,16100,22,2.65,12.24,6
Octubre,2015,GT,EM,CELAYA,TOLUCA,CARRIER 1,48FT/53FT,Diesel ,Sencillo,11000,22,2.65,12.24,4
Octubre,2015,GT,GT,SILAO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,1860,22,2.65,12.24,1
Octubre,2015,GT,GT,SILAO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,1857,22,2.65,12.24,1
Octubre,2015,GT,GT,SILAO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,1388,22,2.65,12.24,1
Octubre,2015,GT,GT,SILAO,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,1400,22,2.65,12.24,1
Octubre,2015,GT,GT,SILAO,SILAO,CARRIER 1,48FT/53FT,Diesel ,Redondo,1800,22,2.65,12.24,1
Octubre,2015,GT,GT,SILAO,SILAO,CARRIER 2,48FT/53FT,Diesel ,Redondo,1300,22,2.65,12.24,1
Octubre,2015,GT,GT,SALAMANCA,LEON,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6360,22,2.65,12.24,5
Octubre,2015,GT,GT,SALAMANCA,IRAPUATO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5880,22,2.65,12.24,3
Octubre,2015,GT,GT,CELAYA,LEON,CARRIER 1,48FT/53FT,Diesel ,Sencillo,6000,22,2.65,12.24,1
Octubre,2015,GT,GT,LEON,SALAMANCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6600,22,2.65,12.24,2
Octubre,2015,GT,JC,CELAYA,EL SALTO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13824,22,2.65,12.24,10
Octubre,2015,GT,JC,SILAO,GUADALAJARA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9600,22,2.65,12.24,5
Octubre,2015,GT,QO,GUANAJUATO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4343,22,2.65,12.24,3
Octubre,2015,GT,QO,IRAPUATO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4105,22,2.65,12.24,3
Octubre,2015,GT,QO,SILAO,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4317,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4640,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4298,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3542,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3802,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,2500,22,2.65,12.24,4
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,12905,22,2.65,12.24,20
Octubre,2015,GT,TM,CELAYA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14599,22,2.65,12.24,20
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5800,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,4835,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5850,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5823,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6221,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5184,22,2.65,12.24,4
Octubre,2015,GT,SP,SILAO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5702,22,2.65,12.24,4
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11000,22,2.65,12.24,20
Octubre,2015,GT,TM,CELAYA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23925,22,2.65,12.24,20
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,24244,22,2.65,12.24,20
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23200,22,2.65,12.24,20
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,28052,22,2.65,12.24,20
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,CARRIER 2,48FT/53FT,Diesel ,Redondo,26949,22,2.65,12.24,20
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,CARRIER 1,48FT/53FT,Diesel ,Redondo,24584,22,2.65,12.24,20
Octubre,2015,GT,TM,CELAYA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,29775,22,2.65,12.24,20
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,CARRIER 3,48FT/53FT,Diesel ,Redondo,29376,22,2.65,12.24,20
Octubre,2015,GT,TM,IRAPUATO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,27648,22,2.65,12.24,20
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,26784,22,2.65,12.24,20
Octubre,2015,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23067,22,2.65,12.24,20
Octubre,2015,HG,SP,PACHUCA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,10150,22,2.65,12.24,7
Octubre,2015,HG,SP,PACHUCA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,13775,22,2.65,12.24,7
Octubre,2015,HG,SP,TEPEJI DEL RIO,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,10775,22,2.65,12.24,8
Octubre,2015,JC,CO,TLAJOMULCO DE ZUÑIGA ,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,21600,22,2.65,12.24,22
Octubre,2015,JC,SP,GUADALAJARA,SAN LUIS POTOSI,CARRIER 1,48FT/53FT,Diesel ,Sencillo,7250,22,2.65,12.24,6
Octubre,2015,JC,SP,GUADALAJARA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,15660,22,2.65,12.24,6
Octubre,2015,JC,SP,GUADALAJARA,SAN LUIS POTOSI,CARRIER 1,48FT/53FT,Diesel ,Redondo,12096,22,2.65,12.24,9
Octubre,2015,JC,GT,GUADALAJARA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,9380,22,2.65,12.24,5
Octubre,2015,JC,TM,EL SALTO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,20736,22,2.65,12.24,20
Octubre,2015,JC,TM,EL SALTO,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,23328,22,2.65,12.24,20
Octubre,2015,JC,TM,EL SALTO,NUEVO LAREDO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,19500,22,2.65,12.24,20
Octubre,2015,JC,QO,GUADALAJARA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,8725,22,2.65,12.24,6
Octubre,2015,JC,QO,GUADALAJARA,QUERETARO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,11050,22,2.65,12.24,6
Octubre,2015,JC,QO,GUADALAJARA,QUERETARO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,10000,22,2.65,12.24,6
Octubre,2015,JC,QO,GUADALAJARA,QUERETARO,CARRIER 2,48FT/53FT,Diesel ,Sencillo,7000,22,2.65,12.24,6
Octubre,2015,MS,TM,CUAUTLA,NUEVO LAREDO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,34075,22,2.65,12.24,20
Octubre,2015,MS,TM,CUAUTLA,NUEVO LAREDO,CARRIER 1,48FT/53FT,Diesel ,Sencillo,22475,22,2.65,12.24,20
Octubre,2015,MS,SP,CUAUTLA,SAN LUIS POTOSI,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,18000,22,2.65,12.24,9
Octubre,2015,MS,SP,CUAUTLA,SAN LUIS POTOSI,CARRIER 2,48FT/53FT,Diesel ,Redondo,19800,22,2.65,12.24,9
Octubre,2015,NL,CO,SANTA CATARINA,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,2900,22,2.65,12.24,2
Octubre,2015,NL,CO,SANTA CATARINA,RAMOS ARIZPE,CARRIER 1,48FT/53FT,Diesel ,Redondo,3200,22,2.65,12.24,2
Octubre,2015,NL,CO,SANTA CATARINA,RAMOS ARIZPE,CARRIER 2,48FT/53FT,Diesel ,Redondo,4000,22,2.65,12.24,2
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5274,22,2.65,12.24,2
Octubre,2015,NL,CO,SANTA CATARINA,RAMOS ARIZPE,CARRIER 1,48FT/53FT,Diesel ,Redondo,3200,22,2.65,12.24,2
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3790,22,2.65,12.24,5
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3670,22,2.65,12.24,5
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,4957,22,2.65,12.24,5
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,4150,22,2.65,12.24,5
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,3200,22,2.65,12.24,5
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,CARRIER 1,48FT/53FT,Diesel ,Redondo,3500,22,2.65,12.24,5
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,CARRIER 2,48FT/53FT,Diesel ,Redondo,4800,22,2.65,12.24,5
Octubre,2015,NL,CO,CIENEGA DE FLORES,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,7000,22,2.65,12.24,2
Octubre,2015,NL,CO,LINARES,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6697,22,2.65,12.24,2
Octubre,2015,NL,CO,MONTERREY,DERRAMADERO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,6000,22,2.65,12.24,6
Octubre,2015,NL,CO,MONTERREY,DERRAMADERO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,5040,22,2.65,12.24,6
Octubre,2015,NL,CO,CIENEGA DE FLORES,RAMOS ARIZPE,CARRIER 2,48FT/53FT,Diesel ,Sencillo,3287,22,2.65,12.24,2
Octubre,2015,NL,CO,CIENEGA DE FLORES,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4677,22,2.65,12.24,2
Octubre,2015,NL,CO,CIENEGA DE FLORES,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3719,22,2.65,12.24,2
Octubre,2015,NL,CO,CIENEGA DE FLORES,RAMOS ARIZPE,CARRIER 3,48FT/53FT,Diesel ,Sencillo,3500,22,2.65,12.24,6
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3900,22,2.65,12.24,2
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,REEL WORLD LOGISTICS S.A. DE C.V.,48FT/53FT,Diesel ,SENCILLO,3500,22,2.65,12.24,2
Octubre,2015,NL,CO,APODACA,RAMOS ARIZPE,REEL WORLD LOGISTICS S.A. DE C.V.,RABON,Diesel ,Sencillo,2800,10,3.5,12.24,2
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,REEL WORLD LOGISTICS S.A. DE C.V.,3.5 TON,,Sencillo,2200,3.5,,,2
Octubre,2015,NL,CO,MONTERREY,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,3800,22,2.65,12.24,2
Octubre,2015,NL,CO,GUADALUPE,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,4871,22,2.65,12.24,2
Octubre,2015,NL,CO,GUADALUPE,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,5000,22,2.65,12.24,2
Octubre,2015,NL,CO,GUADALUPE,RAMOS ARIZPE,CARRIER 1,48FT/53FT,Diesel ,Sencillo,3500,22,2.65,12.24,2
Octubre,2015,NL,CO,GUADALUPE,RAMOS ARIZPE,CARRIER 2,48FT/53FT,Diesel ,Sencillo,3920,22,2.65,12.24,2
Octubre,2015,NL,CO,COLOMBIA,RAMOS ARIZPE,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,6739,22,2.65,12.24,6
Octubre,2015,NL,EM,COLOMBIA,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,34059,22,2.65,12.24,22
Octubre,2015,NL,EM,COLOMBIA,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,26280,22,2.65,12.24,22
Octubre,2015,NL,EM,COLOMBIA,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,31277,22,2.65,12.24,22
Octubre,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,14462,22,2.65,12.24,18
Octubre,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23470,22,2.65,12.24,18
Octubre,2015,NL,EM,MONTERREY,TOLUCA,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,25560,22,2.65,12.24,18
Octubre,2015,NL,GT,COLOMBIA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23605,22,2.65,12.24,22
Octubre,2015,NL,GT,COLOMBIA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,13985,22,2.65,12.24,22
Octubre,2015,NL,GT,COLOMBIA,SILAO,TRANSPORTES LARMEX S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,23845,22,2.65,12.24,22
